ccode1,ccode2,year,cap_1,cap_2,pol_rel,tau_regi,tau_glob,s_wt_reg,s_wt_glo,alliance,contig_type,colcont_type,colony1,colony2,mzongo,mzongonm,mzinit,mzinitnm,mzhost1,mzhost2,mzkeynum,mzorig1,mzorig2,mzjoanyi,mzjoanyt,mzjomidi,mzjomidt,pcyrs,polity1,polity2,polity21,polity22,cccc,dyad,dyadyear,maxinit,contig,colcont,dem1,dem2,trans1,trans2,aut1,aut2,demdem,demaut,autdem,demtrans,transdem,auttrans,transaut,capshare,cowcivwar1,cowcivwar2,uppcivwar1,uppcivwar2,uppcivcon1,uppcivcon2,uppcivwar,flcivwar1,flcivwar2,igos,expab,impab,expba,impba,exp12,imp12,exp21,imp21,gdp1,gdp2,depend1,depend2,pcyrs1,pcyrs2,pcyrs3,mzinit_lead,lpcyrs,lpcyrs1,lpcyrs2,lpcyrs3,transtrans,cowcivwar,uppcivcon,flcivwar,refugee1,refugee2,logref1,logref2,refflow1,refflow2,logflow1,logflow2,civwar1,civwar2,logref1_lag,logref2_lag
355,343,2001,0.00193,0.000324,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,9,6,355343,343355,3433552001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.85625553,,,0,0,0,1,0,0,0,,,,,,,,,,13599.243,3440.1206,,,-487.3946,-464.95135,-417.9027,,,,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0
355,345,2001,0.00193,0.002076,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,7,355345,345355,3453552001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.48177734,,,0,0,0,0,0,0,0,,,,,,,,,,13599.243,11599.666,,,0,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,350,2001,0.00193,0.003701,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,10,9,10,355350,350355,3503552001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.3427455,,,0,0,0,0,0,0,0,,,,,,,,,,13599.243,117004.41,,,-32917.234,-70638.49,-87522.984,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,360,2001,0.00193,0.004052,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,9,8,9,8,355360,355360,3553602001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.32263458,,,0,0,0,0,0,0,0,,,,,,,,,,13599.243,40198.387,,,-51530.594,-116644.34,-158726.7,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,365,2001,0.00193,0.05455,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9,7,9,7,355365,355365,3553652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.034171388,,,0,1,0,1,1,0,1,,,,,,,,,,13599.243,1680811.2,,,-44920.344,-100159.31,-132692.62,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
355,369,2001,0.00193,0.016245,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,7,9,7,355369,355369,3553692001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.106189825,,,0,0,0,0,0,0,0,,,,,,,,,,13599.243,38002.566,,,-903.56757,-908.1081,-816.2162,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,640,2001,0.00193,0.014605,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,7,9,7,355640,355640,3556402001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.11672211,,,0,1,0,1,1,0,1,,,,,,,,,,13599.243,145009.1,,,-1782.7458,-1995.1135,-1793.227,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
355,710,2001,0.00193,0.133636,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9,-7,9,-7,355710,355710,3557102001,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.014236609,,,0,0,0,0,0,0,1,,,,,,,,,,13599.243,1180121.5,,,-119766.75,-291467.12,-451150.25,,,,,,0,,0,2,0,0,0,0,0,0,0,0,0,1,0,0
355,740,2001,0.00193,0.050712,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,10,9,10,355740,355740,3557402001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.036662742,,,0,0,0,0,0,0,0,,,,,,,,,,13599.243,4159862,,,-34326.36,-74070.01,-92652.02,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2,2001,0.000572,0.149702,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,8,10,359002,2359,23592001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.00380638,,,0,1,0,1,1,0,0,,,,,,,,,,1479.7928,9997884,,,-903.56757,-908.1081,-816.2162,,,,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,1.1403939
359,200,2001,0.000572,0.023008,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,8,10,359200,200359,2003592001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.024257844,,,0,0,0,0,0,0,0,,,,,,,,,,1479.7928,1429936,,,-903.56757,-908.1081,-816.2162,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,220,2001,0.000572,0.01996,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,8,9,359220,220359,2203592001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.027858952,,,0,0,0,0,0,0,0,,,,,,,,,,1479.7928,1320145,,,-903.56757,-908.1081,-816.2162,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,255,2001,0.000572,0.027985,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,8,10,359255,255359,2553592001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.020030115,,,0,0,0,0,0,0,0,,,,,,,,,,1479.7928,,,,-903.56757,-908.1081,-816.2162,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,360,2001,0.000572,0.004052,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,8,8,359360,359360,3593602001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.123702414,,,0,0,0,0,0,0,0,,,,,,,,,,1479.7928,40198.387,,,-903.56757,-908.1081,-816.2162,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,365,2001,0.000572,0.05455,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,8,7,359365,359365,3593652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.010376981,,,0,1,0,1,1,0,1,,,,,,,,,,1479.7928,1680811.2,,,-330.87567,-311.48108,-279.96216,,,,,,0,,2,2,0,100,0,0.09531018,0,100,0,0.09531018,0,1,0,0
359,369,2001,0.000572,0.016245,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,7,8,7,359369,359369,3593692001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0340132,,,0,0,0,0,0,0,0,,,,,,,,,,1479.7928,38002.566,,,-903.56757,-908.1081,-816.2162,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,710,2001,0.000572,0.133636,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,-7,8,-7,359710,359710,3597102001,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.004262041,,,0,0,0,0,0,0,1,,,,,,,,,,1479.7928,1180121.5,,,-903.56757,-908.1081,-816.2162,,,,,,0,,0,2,0,0,0,0,0,0,0,0,0,1,0,0
359,740,2001,0.000572,0.050712,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,8,10,359740,359740,3597402001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.011153576,,,0,0,0,0,0,0,0,,,,,,,,,,1479.7928,4159862,,,-903.56757,-908.1081,-816.2162,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2,2001,0.004052,0.149702,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,10,8,10,360002,2360,23602001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.026353788,,,0,1,0,1,1,0,0,,,,,,,,,,40198.387,9997884,,,-34326.36,-74070.01,-92652.02,,,,,,0,,2,0,0,600,0,0.47000363,0,33,0,0.03246719,0,0,0,0.44916296
360,200,2001,0.004052,0.023008,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,10,8,10,360200,200360,2003602001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.14974132,,,0,0,0,0,0,0,0,,,,,,,,,,40198.387,1429936,,,-44920.344,-100159.31,-132692.62,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,220,2001,0.004052,0.01996,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,9,8,9,360220,220360,2203602001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.16874897,,,0,0,0,0,0,0,0,,,,,,,,,,40198.387,1320145,,,-46535.734,-104175.266,-138990.53,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,255,2001,0.004052,0.027985,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,10,8,10,360255,255360,2553602001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.12647876,,,0,0,0,0,0,0,0,,,,,,,,,,40198.387,,,,-1162.8324,-1208.6919,-1086.3838,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,310,2001,0.004052,0.001926,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,10,8,10,360310,310360,3103602001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.67781866,,,0,0,0,0,0,0,0,,,,,,,,,,40198.387,51798.055,,,-11431.006,-20419.85,-19906.697,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84070474
360,345,2001,0.004052,0.002076,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,7,360345,345360,3453602001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.66122717,,,0,0,0,0,0,0,0,,,,,,,,,,40198.387,11599.666,,,0,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,355,2001,0.004052,0.00193,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,9,8,9,360355,355360,3553602001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.6773654,,,0,0,0,0,0,0,0,,,,,,,,,,40198.387,13599.243,,,-51530.594,-116644.34,-158726.7,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,359,2001,0.004052,0.000572,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,8,8,360359,359360,3593602001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.8762976,,,0,0,0,0,0,0,0,,,,,,,,,,40198.387,1479.7928,,,-903.56757,-908.1081,-816.2162,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,365,2001,0.004052,0.05455,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,7,8,7,360365,360365,3603652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0691444,,,0,1,0,1,1,0,1,,,,,,,,,,40198.387,1680811.2,,,-11431.006,-20419.85,-19906.697,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
360,369,2001,0.004052,0.016245,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,8,7,360369,360369,3603692001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.19963542,,,0,0,0,0,0,0,0,,,,,,,,,,40198.387,38002.566,,,-26.124325,-24.518919,-22.037838,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,640,2001,0.004052,0.014605,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,8,7,8,7,360640,360640,3606402001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.2171839,,,0,1,0,1,1,0,1,,,,,,,,,,40198.387,145009.1,,,-96709.56,-231748.4,-349052.8,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
360,710,2001,0.004052,0.133636,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,8,-7,8,-7,360710,360710,3607102001,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.029428855,,,0,0,0,0,0,0,1,,,,,,,,,,40198.387,1180121.5,,,-198901.5,-498852.38,-813900.9,,,,,,0,,0,2,0,0,0,0,0,0,0,0,0,1,0,0
360,740,2001,0.004052,0.050712,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,10,8,10,360740,360740,3607402001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.07399021,,,0,0,0,0,0,0,0,,,,,,,,,,40198.387,4159862,,,-34326.36,-74070.01,-92652.02,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2,2001,0.05455,0.149702,1,,,,,,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,10,365002,2365,23652001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.26707205,,,1,1,1,1,1,1,0,,,,,,,,,,1680811.2,9997884,,,0,0,0,,,,,,0,,3,1,0,16300,0,2.8507066,0,4384,0,1.6834316,1,0,0,2.558467
365,20,2001,0.05455,0.011913,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,10,365020,20365,203652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.8207574,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,704890.56,,,0,0,0,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,1.0695267
365,31,2001,0.05455,0.000058,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,,7,,365031,31365,313652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.9989379,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,4950.1455,,,-10592.043,-18603.79,-17917.578,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,40,2001,0.05455,0.001475,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7,-7,7,-7,365040,40365,403652001,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.97367245,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,28805.572,,,-117377.25,-285257.88,-440465.75,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,41,2001,0.05455,0.002463,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7,-2,7,-2,365041,41365,413652001,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.9567993,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,3599.7686,,,-64027.53,-148125.31,-209550.64,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,42,2001,0.05455,0.00097,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7,8,7,8,365042,42365,423652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9825288,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,21597.55,,,-83815.53,-198581.31,-293122.62,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,51,2001,0.05455,0.000198,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,9,7,9,365051,51365,513652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9963834,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,8109.689,,,-21458.14,-43220.066,-48292.13,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,52,2001,0.05455,0.000387,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,10,7,10,365052,52365,523652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.99295557,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,8820.414,,,-21458.14,-43220.066,-48292.13,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,53,2001,0.05455,0.000025,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,,7,,365053,53365,533652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.99954194,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,2529.9685,,,-17095.46,-33103.137,-34994.27,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,54,2001,0.05455,0.000003,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,,7,,365054,54365,543652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.999945,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,264.00003,,,-6859.3945,-10832.951,-9930.902,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,55,2001,0.05455,0.000004,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,,7,,365055,55365,553652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.9999267,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,398.00003,,,-9783.633,-16874.291,-16065.584,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,56,2001,0.05455,0.000006,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,,7,,365056,56365,563652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.99989,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,653.97296,,,-6206.659,-9544.535,-8691.07,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,57,2001,0.05455,0.000004,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,,7,,365057,57365,573652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.9999267,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,346.00003,,,-6206.659,-9544.535,-8691.07,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,58,2001,0.05455,0.000005,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,,7,,365058,58365,583652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.9999083,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,697.9955,,,-4996.5405,-7237.8647,-6529.7295,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,60,2001,0.05455,0.000002,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,,7,,365060,60365,603652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.99996334,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,344.00003,,,-3914.854,-5295.0864,-4760.173,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,70,2001,0.05455,0.014764,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,7,8,7,8,365070,70365,703652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.7869983,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,622149.44,,,-342715.5,-879958,-1494614.2,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,80,2001,0.05455,0.000021,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,,7,,365080,80365,803652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.9996152,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,868.2512,,,-4996.5405,-7237.8647,-6529.7295,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,90,2001,0.05455,0.00081,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,7,8,7,8,365090,90365,903652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9853685,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,20998.207,,,-227952.25,-575552.75,-949961.5,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,91,2001,0.05455,0.000505,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,7,7,7,7,365091,91365,913652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9908274,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,6401.8276,,,-142054.44,-349566.56,-551743.2,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,92,2001,0.05455,0.000648,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,7,7,7,7,365092,92365,923652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.98826045,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,13800.792,,,-207499,-521528.62,-854051.4,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,93,2001,0.05455,0.000438,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,7,8,7,8,365093,93365,933652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9920346,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,4039.9937,,,-139510.81,-342920.7,-540185.4,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,94,2001,0.05455,0.000315,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,7,10,7,10,365094,94365,943652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.99425864,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,16399.71,,,-92330.06,-220461.88,-329947.75,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,95,2001,0.05455,0.000287,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,7,9,7,9,365095,95365,953652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9947663,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,11801.215,,,-92330.06,-220461.88,-329947.75,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,100,2001,0.05455,0.005798,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,7,7,7,7,365100,100365,1003652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9039239,,,1,1,1,1,1,1,1,,,,,,,,,,1680811.2,81680.32,,,-342715.5,-879958,-1494614.2,,,,,,0,,3,3,0,0,0,0,0,0,0,0,1,1,0,0
365,101,2001,0.05455,0.005,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,6,7,6,365101,101365,1013652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.91603696,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,126021.07,,,-14129.254,-26381.887,-26745.773,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,110,2001,0.05455,0.000065,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,6,7,6,365110,110365,1103652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9988099,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,711.78564,,,-17095.46,-33103.137,-34994.27,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,115,2001,0.05455,0.00007,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,,7,,365115,115365,1153652001,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0.99871844,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,775.9631,,,-9005.967,-15231.908,-14345.816,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,130,2001,0.05455,0.001703,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,7,6,7,6,365130,130365,1303652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9697261,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,20998.207,,,-270279.75,-687626.25,-1149832.5,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,135,2001,0.05455,0.003473,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,7,9,7,9,365135,135365,1353652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9401444,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,53622.6,,,-317224.5,-812222,-1373014,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,140,2001,0.05455,0.025451,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,8,7,8,365140,140365,1403652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.68186647,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,508009.16,,,-14129.254,-26381.887,-26745.773,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,145,2001,0.05455,0.000998,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,7,9,7,9,365145,145365,1453652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.98203355,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,8019.5225,,,-288894.75,-737003,-1238182.2,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,150,2001,0.05455,0.000445,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,7,7,7,7,365150,150365,1503652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9919084,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,6847.357,,,-204621.38,-513936.62,-840601.25,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
365,155,2001,0.05455,0.003343,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,7,9,7,9,365155,155365,1553652001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.94225556,,,1,0,1,0,1,1,0,,,,,,,,,,1680811.2,66511.12,,,-317224.5,-812222,-1373014,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
