ccode1,year,abbrev1,ISOLgNm1,polity21
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
740,2000,JPN,,10
900,2000,AUL,,10
900,2000,AUL,,10
900,2000,AUL,,10
900,2000,AUL,,10
900,2000,AUL,,10
900,2000,AUL,,10
900,2000,AUL,,10
910,2000,PNG,,10
910,2000,PNG,,10
910,2000,PNG,,10
910,2000,PNG,,10
910,2000,PNG,,10
910,2000,PNG,,10
910,2000,PNG,,10
910,2000,PNG,,10
920,2000,NEW,,10
920,2000,NEW,,10
920,2000,NEW,,10
920,2000,NEW,,10
920,2000,NEW,,10
920,2000,NEW,,10
920,2000,NEW,,10
